,FFP_DATE,LAST_TO_END,FLIGHT_COUNT,SEG_KM_SUM,LOAD_TIME,avg_discount
34787,2008/12/13,141,7,9101,2014/03/31,0.656019119
34788,2012/03/28,385,12,13524,2014/03/31,0.441459627
34789,2011/06/01,81,8,9488,2014/03/31,0.629216906
34790,2009/01/15,164,5,4877,2014/03/31,1.224090629
34791,2009/03/25,156,8,8400,2014/03/31,0.71067381
34792,2011/05/25,241,3,9682,2014/03/31,0.616566825
34793,2009/03/06,77,3,8043,2014/03/31,0.742114883
34794,2008/02/07,5,5,9744,2014/03/31,0.6125431029999999
34795,2011/10/01,41,9,8609,2014/03/31,0.6931827159999999
34796,2007/06/01,182,6,12571,2014/03/31,0.47468141
34797,2010/03/17,200,4,9062,2014/03/31,0.658463915
34798,2010/07/31,20,7,9573,2014/03/31,0.6232999060000001
34799,2012/05/15,145,6,8197,2014/03/31,0.72792729
34800,2011/05/12,29,3,8020,2014/03/31,0.7439825440000001
34801,2011/06/28,12,6,9800,2014/03/31,0.608844898
34802,2013/02/16,401,2,5966,2014/03/31,1.0
34803,2010/04/20,374,5,6104,2014/03/31,0.977391874
34804,2013/01/17,306,5,10232,2014/03/31,0.58306294
34805,2008/11/21,178,5,8450,2014/03/31,0.7059763309999999
34806,2010/07/09,459,7,7989,2014/03/31,0.746689198
34807,2010/12/02,357,4,10617,2014/03/31,0.561853631
34808,2011/11/14,506,8,10460,2014/03/31,0.570267686
34809,2011/06/06,296,5,6709,2014/03/31,0.889104188
34810,2011/03/26,149,5,8118,2014/03/31,0.734761025
34811,2009/09/05,10,3,7038,2014/03/31,0.8475049729999999
34812,2012/10/23,118,6,11284,2014/03/31,0.528513825
34813,2006/06/26,14,5,6032,2014/03/31,0.988615716
34814,2012/11/14,1,12,7614,2014/03/31,0.78320331
34815,2005/09/01,18,6,8286,2014/03/31,0.719666908
34816,2012/12/21,97,7,6930,2014/03/31,0.860398268
34817,2008/02/17,12,6,8812,2014/03/31,0.676575125
34818,2008/11/13,64,10,6976,2014/03/31,0.854641628
34819,2010/11/15,5,10,7000,2014/03/31,0.851702857
34820,2011/10/12,29,10,9709,2014/03/31,0.613989082
34821,2012/06/28,122,11,10307,2014/03/31,0.578360338
34822,2010/04/16,79,3,6231,2014/03/31,0.956666667
34823,2013/01/03,12,5,10385,2014/03/31,0.574
34824,2008/10/14,185,11,6829,2014/03/31,0.872892078
34825,2010/12/29,227,5,8523,2014/03/31,0.699348821
34826,2012/08/29,192,5,11863,2014/03/31,0.5024285589999999
34827,2011/09/24,39,4,7868,2014/03/31,0.7575
34828,2012/12/08,410,5,6622,2014/03/31,0.9
34829,2010/11/25,595,5,9049,2014/03/31,0.658614212
34830,2008/09/29,106,3,9639,2014/03/31,0.618264343
34831,2012/11/22,124,4,6409,2014/03/31,0.929772195
34832,2012/05/26,410,3,6384,2014/03/31,0.933333333
34833,2012/05/11,355,7,9226,2014/03/31,0.645740299
34834,2012/08/10,403,2,4919,2014/03/31,1.2111201459999998
34835,2008/02/21,128,9,13237,2014/03/31,0.45001133200000004
34836,2007/04/19,629,3,9742,2014/03/31,0.611393964
34837,2010/08/15,188,8,7155,2014/03/31,0.832342418
34838,2005/08/02,139,4,7178,2014/03/31,0.829643355
34839,2012/01/24,175,6,8235,2014/03/31,0.723084396
34840,2009/07/19,591,5,9363,2014/03/31,0.635955356
34841,2011/12/12,128,9,15447,2014/03/31,0.385444423
34842,2011/11/28,151,13,7536,2014/03/31,0.790065021
34843,2010/07/18,149,4,6642,2014/03/31,0.896374586
34844,2008/03/27,1,7,8558,2014/03/31,0.695671886
34845,2006/08/20,102,5,8066,2014/03/31,0.7380473590000001
34846,2010/12/30,520,5,7326,2014/03/31,0.812592138
34847,2007/07/04,105,2,4222,2014/03/31,1.41
34848,2012/06/12,471,6,7138,2014/03/31,0.8339871109999999
34849,2010/03/01,259,11,11283,2014/03/31,0.527599929
34850,2008/11/28,24,7,10613,2014/03/31,0.560864977
34851,2008/03/08,22,7,10984,2014/03/31,0.541884559
34852,2005/05/01,224,8,8368,2014/03/31,0.71125
34853,2008/03/15,303,8,8260,2014/03/31,0.72051816
34854,2012/02/20,185,8,10276,2014/03/31,0.579062865
34855,2012/04/11,5,3,5737,2014/03/31,1.037193655
34856,2007/07/01,421,10,5950,2014/03/31,1.0
34857,2012/07/16,522,2,8457,2014/03/31,0.703547357
34858,2011/01/24,343,8,10078,2014/03/31,0.590335384
34859,2013/02/02,9,4,8833,2014/03/31,0.6734993770000001
34860,2009/11/11,46,7,8227,2014/03/31,0.7230290509999999
34861,2010/07/16,158,6,7635,2014/03/31,0.779043877
34862,2009/07/23,130,8,10203,2014/03/31,0.582936391
34863,2011/01/21,306,6,8895,2014/03/31,0.668639685
34864,2012/11/06,486,3,7929,2014/03/31,0.75
34865,2012/11/29,378,3,7929,2014/03/31,0.75
34866,2011/07/13,138,6,8182,2014/03/31,0.726719628
34867,2008/07/11,73,8,11003,2014/03/31,0.540390803
34868,2008/09/05,284,7,8623,2014/03/31,0.689539603
34869,2012/09/17,555,2,7672,2014/03/31,0.775
34870,2009/08/18,374,2,7672,2014/03/31,0.775
34871,2011/09/13,441,13,6937,2014/03/31,0.8570563640000001
34872,2012/01/26,45,3,8804,2014/03/31,0.6752521579999999
34873,2006/10/09,528,6,7976,2014/03/31,0.745336008
34874,2009/04/16,187,7,6107,2014/03/31,0.973402653
34875,2011/08/28,11,3,7671,2014/03/31,0.774926346
34876,2005/12/05,376,7,7168,2014/03/31,0.8292410709999999
34877,2012/08/30,39,7,13167,2014/03/31,0.451428571
34878,2011/11/08,35,8,7585,2014/03/31,0.783628214
34879,2006/10/20,140,9,11130,2014/03/31,0.533987421
34880,2012/09/24,546,4,9633,2014/03/31,0.616967715
34881,2008/09/06,158,5,8097,2014/03/31,0.7339718409999999
34882,2012/02/07,178,6,8207,2014/03/31,0.7241245279999999
34883,2009/09/28,79,6,9626,2014/03/31,0.6173436529999999
34884,2012/04/20,248,7,6920,2014/03/31,0.858735549
34885,2005/01/13,476,5,6480,2014/03/31,0.917006173
34886,2012/06/30,190,4,6492,2014/03/31,0.915195625
34887,2011/11/17,289,5,7757,2014/03/31,0.7658179709999999
34888,2011/09/13,277,6,7138,2014/03/31,0.832227515
34889,2008/03/23,34,4,7868,2014/03/31,0.755
34890,2012/08/01,575,2,6600,2014/03/31,0.9
34891,2012/02/18,138,4,6487,2014/03/31,0.915591182
34892,2011/08/30,28,8,7202,2014/03/31,0.824672313
34893,2008/06/23,174,4,6020,2014/03/31,0.986578073
34894,2012/11/02,24,8,6315,2014/03/31,0.9401900240000001
34895,2011/07/02,138,4,6810,2014/03/31,0.871715125
34896,2007/09/25,209,4,10473,2014/03/31,0.566825169
34897,2009/04/06,131,7,10682,2014/03/31,0.5557142860000001
34898,2012/09/29,402,4,8198,2014/03/31,0.7239936570000001
34899,2011/10/20,473,4,9617,2014/03/31,0.617151918
34900,2008/10/20,89,7,6661,2014/03/31,0.8910073559999999
34901,2010/04/27,145,6,7948,2014/03/31,0.7467237040000001
34902,2010/11/25,43,9,9172,2014/03/31,0.646974488
34903,2008/11/01,8,8,10879,2014/03/31,0.54542605
34904,2010/02/08,77,4,8883,2014/03/31,0.6679781610000001
34905,2011/11/24,345,2,8476,2014/03/31,0.7
34906,2009/09/12,559,4,7354,2014/03/31,0.806771825
34907,2008/02/28,49,5,5046,2014/03/31,1.175689655
34908,2008/05/21,28,6,8200,2014/03/31,0.723456098
34909,2012/10/07,460,6,6320,2014/03/31,0.938639241
34910,2005/04/22,96,4,7514,2014/03/31,0.789486292
34911,2009/02/27,6,10,11449,2014/03/31,0.518132588
34912,2008/12/24,115,9,7736,2014/03/31,0.7668032570000001
34913,2012/05/16,343,5,9218,2014/03/31,0.643507268
34914,2011/01/13,38,8,11070,2014/03/31,0.5357922310000001
34915,2009/10/10,42,6,7461,2014/03/31,0.7948854040000001
34916,2007/03/21,292,3,7134,2014/03/31,0.8312068970000001
34917,2013/03/07,80,5,6988,2014/03/31,0.848485976
34918,2008/09/04,20,12,13295,2014/03/31,0.445942083
34919,2007/12/01,35,9,10123,2014/03/31,0.585644572
34920,2012/05/23,147,6,8564,2014/03/31,0.692254787
34921,2009/01/22,99,7,10853,2014/03/31,0.546244356
34922,2012/11/15,37,5,8247,2014/03/31,0.718823815
34923,2012/11/21,235,5,7689,2014/03/31,0.770932501
34924,2008/02/24,368,4,6911,2014/03/31,0.857690638
34925,2010/05/28,7,9,7906,2014/03/31,0.749722995
34926,2011/06/06,145,8,9110,2014/03/31,0.650589462
34927,2011/02/06,39,11,14648,2014/03/31,0.40458151299999995
34928,2011/09/05,167,5,10646,2014/03/31,0.55660154
34929,2012/07/14,412,9,6099,2014/03/31,0.971519921
34930,2012/11/29,101,8,6460,2014/03/31,0.91720743
34931,2012/02/24,367,4,6734,2014/03/31,0.87987823
34932,2011/06/24,18,9,7107,2014/03/31,0.833693542
34933,2006/07/01,66,7,10478,2014/03/31,0.565463829
34934,2009/09/25,467,7,7586,2014/03/31,0.781011073
34935,2009/02/13,473,6,6361,2014/03/31,0.93130011
34936,2011/05/23,144,6,9885,2014/03/31,0.599200809
34937,2012/05/11,110,6,8112,2014/03/31,0.730091223
34938,2012/09/26,289,4,5145,2014/03/31,1.151000972
34939,2008/09/13,75,6,7962,2014/03/31,0.7437151470000001
34940,2006/03/07,66,6,7793,2014/03/31,0.759812652
34941,2007/07/03,84,7,11103,2014/03/31,0.533291002
34942,2011/09/11,615,3,6966,2014/03/31,0.85
34943,2011/12/08,384,3,4513,2014/03/31,1.3119875909999998
34944,2009/10/23,112,4,9244,2014/03/31,0.640498702
34945,2013/03/01,42,3,7929,2014/03/31,0.7466666670000001
34946,2008/05/28,165,16,6676,2014/03/31,0.886788496
34947,2007/02/22,231,6,7775,2014/03/31,0.7613607720000001
34948,2009/12/31,550,5,10385,2014/03/31,0.57
34949,2012/03/01,450,6,6824,2014/03/31,0.867409144
34950,2010/02/25,380,6,10507,2014/03/31,0.56332445
34951,2012/09/21,115,8,13051,2014/03/31,0.45351007600000004
34952,2012/05/08,358,4,6749,2014/03/31,0.876900282
34953,2009/12/15,22,7,9151,2014/03/31,0.646722763
34954,2011/08/15,120,7,10635,2014/03/31,0.556448519
34955,2010/05/14,99,5,10979,2014/03/31,0.538910648
34956,2010/03/15,155,11,14469,2014/03/31,0.40891215700000005
34957,2006/05/15,373,6,9307,2014/03/31,0.63566133
34958,2007/12/02,178,8,8369,2014/03/31,0.7068992709999999
34959,2010/12/22,3,7,14955,2014/03/31,0.39558609200000006
34960,2012/12/05,12,8,9545,2014/03/31,0.6197978
34961,2009/07/15,121,5,7479,2014/03/31,0.791009493
34962,2010/09/23,128,6,13548,2014/03/31,0.436666667
34963,2011/01/15,3,8,10288,2014/03/31,0.575
34964,2009/07/01,174,5,7144,2014/03/31,0.828041713
34965,2007/01/07,66,6,10640,2014/03/31,0.5559530079999999
34966,2009/11/09,23,11,13145,2014/03/31,0.45
34967,2008/03/25,15,7,6531,2014/03/31,0.9057142859999999
34968,2008/10/01,172,5,7230,2014/03/31,0.818
34969,2012/07/13,25,8,9497,2014/03/31,0.6227071710000001
34970,2005/10/03,269,4,7470,2014/03/31,0.791658635
34971,2008/04/07,181,8,14921,2014/03/31,0.396328664
34972,2010/03/12,438,6,7011,2014/03/31,0.843460277
34973,2012/07/01,73,9,8338,2014/03/31,0.709201247
34974,2012/09/25,149,6,8250,2014/03/31,0.7167551520000001
34975,2009/03/01,310,5,6193,2014/03/31,0.9548038109999999
34976,2008/10/08,192,7,8568,2014/03/31,0.690137722
34977,2012/12/24,428,4,7713,2014/03/31,0.7666277709999999
34978,2011/02/18,370,3,8857,2014/03/31,0.667601897
34979,2007/11/29,85,4,9304,2014/03/31,0.635508383
34980,2009/11/14,57,5,8479,2014/03/31,0.6973098240000001
34981,2012/10/01,47,11,17382,2014/03/31,0.340146703
34982,2008/07/17,142,6,8532,2014/03/31,0.692924285
34983,2012/10/14,329,4,11796,2014/03/31,0.501169888
34984,2011/09/14,194,9,8820,2014/03/31,0.670199546
34985,2010/08/17,413,6,9294,2014/03/31,0.636007101
34986,2011/05/15,10,2,6460,2014/03/31,0.915
34987,2011/12/14,179,9,8672,2014/03/31,0.681541744
34988,2012/12/18,233,4,8130,2014/03/31,0.72697417
34989,2011/06/12,226,4,9447,2014/03/31,0.625625066
34990,2007/08/02,133,5,7391,2014/03/31,0.799626573
34991,2008/07/16,248,9,9482,2014/03/31,0.62328939
34992,2009/05/06,177,7,7910,2014/03/31,0.747142857
34993,2007/04/19,25,6,6276,2014/03/31,0.941666667
34994,2012/11/25,208,5,6516,2014/03/31,0.906953653
34995,2007/02/17,19,3,6126,2014/03/31,0.964608227
34996,2008/04/29,19,4,7782,2014/03/31,0.759311231
34997,2012/06/10,30,6,8844,2014/03/31,0.668119629
34998,2013/01/25,12,8,6196,2014/03/31,0.9536426729999999
34999,2007/09/05,150,4,7183,2014/03/31,0.822415425
35000,2005/12/30,20,10,7231,2014/03/31,0.8169077579999999
35001,2011/09/11,21,6,7373,2014/03/31,0.801163705
35002,2011/11/07,9,10,7675,2014/03/31,0.7696351790000001
35003,2013/03/25,373,2,8312,2014/03/31,0.7105871029999999
35004,2011/12/19,197,4,7590,2014/03/31,0.778172596
35005,2006/08/01,38,6,7769,2014/03/31,0.760236839
35006,2012/10/13,211,8,10655,2014/03/31,0.554297513
35007,2007/07/25,185,10,8361,2014/03/31,0.706263605
35008,2008/04/13,23,7,11315,2014/03/31,0.52185506
35009,2011/06/07,381,10,9824,2014/03/31,0.6010128260000001
35010,2009/01/12,159,5,10204,2014/03/31,0.578618189
35011,2012/11/25,42,8,11055,2014/03/31,0.534067843
35012,2011/10/16,57,8,10407,2014/03/31,0.567302777
35013,2005/10/31,5,9,9417,2014/03/31,0.626938515
35014,2013/02/07,6,10,8075,2014/03/31,0.731095975
35015,2013/01/22,181,4,9887,2014/03/31,0.597045615
35016,2012/07/27,4,8,11181,2014/03/31,0.527937573
35017,2005/11/18,27,6,7632,2014/03/31,0.773432914
35018,2012/12/01,146,7,11514,2014/03/31,0.512604655
35019,2010/09/07,56,9,11672,2014/03/31,0.5056297120000001
35020,2007/02/23,14,5,8332,2014/03/31,0.7083173309999999
35021,2007/12/28,467,3,5901,2014/03/31,1.0
35022,2012/04/30,649,2,3934,2014/03/31,1.5
35023,2012/04/20,642,3,5901,2014/03/31,1.0
35024,2006/12/01,88,7,8085,2014/03/31,0.7298540509999999
35025,2007/09/08,192,9,9602,2014/03/31,0.614523016
35026,2010/04/17,25,5,9052,2014/03/31,0.6518161729999999
35027,2012/03/15,423,8,7207,2014/03/31,0.818648536
35028,2011/11/06,66,7,8022,2014/03/31,0.7354674640000001
35029,2007/10/03,321,8,17369,2014/03/31,0.339679889
35030,2007/06/28,30,4,8872,2014/03/31,0.665
35031,2007/05/08,300,5,9322,2014/03/31,0.632845956
35032,2011/12/02,139,11,12872,2014/03/31,0.458302517
35033,2012/10/24,89,9,8361,2014/03/31,0.705555556
35034,2013/02/25,271,5,12714,2014/03/31,0.46396885299999996
35035,2012/10/20,15,5,8093,2014/03/31,0.728879278
35036,2007/06/25,4,4,8308,2014/03/31,0.71
35037,2007/06/28,474,7,9165,2014/03/31,0.643551555
35038,2011/04/02,423,6,8106,2014/03/31,0.727621515
35039,2012/06/24,260,10,7205,2014/03/31,0.8185357390000001
35040,2008/05/14,210,8,9185,2014/03/31,0.642034839
35041,2012/01/24,211,6,8071,2014/03/31,0.7306009170000001
35042,2009/08/11,101,9,8191,2014/03/31,0.719858381
35043,2011/01/06,85,7,9146,2014/03/31,0.644669801
35044,2006/03/26,101,7,8084,2014/03/31,0.7292738740000001
35045,2012/06/14,133,8,6633,2014/03/31,0.88880597
35046,2009/08/05,580,4,6622,2014/03/31,0.89012383
35047,2012/07/25,163,5,8367,2014/03/31,0.7044639659999999
35048,2012/08/11,91,13,7527,2014/03/31,0.783076923
35049,2012/05/11,683,2,4881,2014/03/31,1.2075804140000002
35050,2011/02/28,19,13,7996,2014/03/31,0.737136068
35051,2008/08/24,5,15,9440,2014/03/31,0.624375
35052,2011/10/29,517,6,11012,2014/03/31,0.535229749
35053,2011/06/26,256,6,7000,2014/03/31,0.8419357140000001
35054,2010/04/05,12,9,7014,2014/03/31,0.8402423720000001
35055,2011/11/20,85,10,11654,2014/03/31,0.505699331
35056,2012/07/09,263,12,9331,2014/03/31,0.6315861110000001
35057,2010/01/12,130,7,9194,2014/03/31,0.6409897760000001
35058,2009/11/11,338,5,7896,2014/03/31,0.746352584
35059,2011/03/02,46,7,7897,2014/03/31,0.7462542740000001
35060,2012/07/13,100,7,7787,2014/03/31,0.756789521
35061,2013/02/26,302,3,6882,2014/03/31,0.8562859629999999
35062,2010/12/06,160,8,7947,2014/03/31,0.74152007
35063,2010/02/02,3,9,10527,2014/03/31,0.559780564
35064,2008/09/15,29,12,11621,2014/03/31,0.507009724
35065,2006/11/01,92,6,7390,2014/03/31,0.797265223
35066,2012/08/14,69,6,7580,2014/03/31,0.77726781
35067,2009/04/09,537,5,9051,2014/03/31,0.650933598
35068,2012/10/30,143,8,12379,2014/03/31,0.47593020399999997
35069,2012/08/20,80,5,7973,2014/03/31,0.7388937659999999
35070,2009/08/27,4,5,6170,2014/03/31,0.954667747
35071,2013/03/04,108,8,7642,2014/03/31,0.770762889
35072,2008/09/02,535,6,7212,2014/03/31,0.816666667
35073,2005/11/03,199,5,8947,2014/03/31,0.658292165
35074,2010/06/11,271,3,6345,2014/03/31,0.9282427109999999
35075,2010/04/25,1,7,7454,2014/03/31,0.79008586
35076,2010/11/01,166,8,10258,2014/03/31,0.574053422
35077,2010/08/10,356,2,5608,2014/03/31,1.05
35078,2010/06/25,245,6,7223,2014/03/31,0.81508376
35079,2013/02/23,58,4,9308,2014/03/31,0.6325
35080,2011/03/10,14,8,8352,2014/03/31,0.7048479409999999
35081,2012/07/31,16,11,7199,2014/03/31,0.8177246840000001
35082,2012/11/24,107,6,7262,2014/03/31,0.8106251720000001
35083,2010/03/23,180,5,7765,2014/03/31,0.758081133
35084,2005/08/30,695,3,3924,2014/03/31,1.5
35085,2011/06/11,78,7,8748,2014/03/31,0.672839506
35086,2012/05/10,343,3,3924,2014/03/31,1.5
35087,2012/05/28,549,5,6540,2014/03/31,0.9
35088,2008/09/01,110,6,9330,2014/03/31,0.630867095
35089,2012/08/07,91,9,10322,2014/03/31,0.570195699
35090,2012/07/08,57,4,7901,2014/03/31,0.7448955829999999
35091,2006/01/29,481,7,6319,2014/03/31,0.931349897
35092,2012/12/05,11,12,7287,2014/03/31,0.807550432
35093,2010/09/19,174,8,13546,2014/03/31,0.434415326
35094,2012/01/16,522,4,4670,2014/03/31,1.26006424
35095,2007/09/07,443,4,6923,2014/03/31,0.849992778
35096,2009/12/15,210,6,14058,2014/03/31,0.418583725
35097,2009/11/07,447,7,8516,2014/03/31,0.690964068
35098,2011/03/01,149,7,8630,2014/03/31,0.681782155
35099,2010/04/24,42,9,11586,2014/03/31,0.50782755
35100,2009/09/23,489,7,8988,2014/03/31,0.654611704
35101,2013/01/26,37,5,14210,2014/03/31,0.414
35102,2012/03/20,108,4,7200,2014/03/31,0.817045833
35103,2013/02/07,409,4,7152,2014/03/31,0.822441275
35104,2008/05/16,407,2,8182,2014/03/31,0.7188156929999999
35105,2010/05/05,44,5,6833,2014/03/31,0.860725889
35106,2012/08/05,61,5,6693,2014/03/31,0.8786717470000001
35107,2012/08/05,61,5,6693,2014/03/31,0.8786717470000001
35108,2011/12/03,14,6,8857,2014/03/31,0.6639787739999999
35109,2004/11/28,72,8,10301,2014/03/31,0.570873702
35110,2005/09/09,624,5,7528,2014/03/31,0.781150372
35111,2011/11/28,191,5,8473,2014/03/31,0.694023368
35112,2012/01/25,142,6,9304,2014/03/31,0.631994841
35113,2005/08/23,469,4,5600,2014/03/31,1.05
35114,2009/11/14,124,6,8117,2014/03/31,0.7244006409999999
35115,2011/09/14,86,6,11646,2014/03/31,0.504846299
35116,2007/07/14,94,5,9492,2014/03/31,0.619342604
35117,2006/12/04,234,5,9973,2014/03/31,0.5894585379999999
35118,2006/10/01,3,6,8653,2014/03/31,0.679358604
35119,2013/03/05,109,6,7297,2014/03/31,0.8055872279999999
35120,2009/11/21,163,4,6452,2014/03/31,0.9110353379999999
35121,2007/06/24,206,5,10385,2014/03/31,0.5660000000000001
35122,2012/11/19,134,8,11222,2014/03/31,0.5237346279999999
35123,2012/02/28,26,8,10225,2014/03/31,0.574767726
35124,2009/02/07,38,5,6695,2014/03/31,0.877816281
35125,2009/12/01,246,7,6912,2014/03/31,0.8502430559999999
35126,2009/12/21,114,6,9685,2014/03/31,0.606800207
35127,2012/12/28,254,7,9205,2014/03/31,0.6383595870000001
35128,2011/10/14,494,5,14689,2014/03/31,0.4
35129,2013/03/21,140,10,7280,2014/03/31,0.807
35130,2012/07/24,134,4,8219,2014/03/31,0.7147876870000001
35131,2013/01/26,70,6,9688,2014/03/31,0.606388315
35132,2007/12/24,186,5,8297,2014/03/31,0.708026998
35133,2005/12/03,104,9,7278,2014/03/31,0.807150316
35134,2008/08/10,42,6,9616,2014/03/31,0.610858985
35135,2007/07/10,164,7,8686,2014/03/31,0.676247985
35136,2010/12/03,12,7,9423,2014/03/31,0.6233110470000001
35137,2005/12/22,12,6,11174,2014/03/31,0.525630929
35138,2011/12/21,501,5,6361,2014/03/31,0.923337526
35139,2012/11/20,19,3,8679,2014/03/31,0.676666667
35140,2008/12/28,166,3,4165,2014/03/31,1.41
35141,2012/06/26,339,6,7575,2014/03/31,0.775247525
35142,2010/08/21,84,8,9166,2014/03/31,0.640672049
35143,2011/11/07,369,11,7244,2014/03/31,0.810650193
35144,2011/02/20,38,9,10358,2014/03/31,0.566920255
35145,2006/03/09,101,7,8115,2014/03/31,0.7235871840000001
35146,2012/11/16,397,4,6126,2014/03/31,0.9584476000000001
35147,2013/02/27,132,5,6881,2014/03/31,0.853249528
35148,2011/07/03,48,5,7014,2014/03/31,0.837055888
35149,2007/10/12,16,6,6726,2014/03/31,0.872884329
35150,2012/11/27,76,9,7131,2014/03/31,0.823264619
35151,2006/09/27,56,6,9657,2014/03/31,0.607916537
35152,2012/05/17,285,11,9886,2014/03/31,0.593795266
35153,2008/07/09,45,5,6804,2014/03/31,0.8627586709999999
35154,2012/03/29,360,4,9646,2014/03/31,0.6084905660000001
35155,2011/07/20,112,7,7942,2014/03/31,0.738976328
35156,2008/10/30,78,3,7929,2014/03/31,0.74
35157,2011/01/15,252,6,10734,2014/03/31,0.546603317
35158,2013/03/20,183,6,11481,2014/03/31,0.511031269
35159,2008/03/02,46,5,6682,2014/03/31,0.878038013
35160,2011/04/07,51,6,9136,2014/03/31,0.642188047
35161,2010/06/07,273,8,6135,2014/03/31,0.956234719
35162,2006/10/22,265,5,7012,2014/03/31,0.8366257840000001
35163,2012/10/23,135,5,11100,2014/03/31,0.528489189
35164,2011/10/19,142,7,10267,2014/03/31,0.571320736
35165,2013/03/01,49,4,8817,2014/03/31,0.665233072
35166,2008/12/01,133,6,9406,2014/03/31,0.6235487989999999
35167,2009/09/09,107,8,6463,2014/03/31,0.907391304
35168,2008/05/03,16,7,7400,2014/03/31,0.7923
35169,2011/09/03,223,8,9467,2014/03/31,0.619261646
35170,2005/11/13,110,5,7861,2014/03/31,0.7456850270000001
35171,2007/09/01,117,5,9835,2014/03/31,0.596
35172,2008/07/31,72,9,8058,2014/03/31,0.727333085
35173,2010/04/22,334,17,8844,2014/03/31,0.662658299
35174,2010/05/14,39,7,7028,2014/03/31,0.833881616
35175,2012/04/01,611,6,7378,2014/03/31,0.7942802929999999
35176,2013/01/12,87,8,12198,2014/03/31,0.48041810100000004
35177,2008/08/26,83,6,7306,2014/03/31,0.801961402
35178,2012/03/16,65,7,6300,2014/03/31,0.93
35179,2010/11/10,82,9,11241,2014/03/31,0.521192954
35180,2005/03/01,130,6,10626,2014/03/31,0.551329757
35181,2013/01/21,47,12,9092,2014/03/31,0.64433238
35182,2012/07/06,312,6,5858,2014/03/31,1.0
35183,2012/12/06,263,15,8700,2014/03/31,0.673333333
35184,2011/11/11,105,4,7719,2014/03/31,0.7589040029999999
35185,2012/10/29,4,7,7480,2014/03/31,0.783078877
35186,2012/08/28,109,6,7207,2014/03/31,0.812704315
35187,2008/08/10,78,2,4154,2014/03/31,1.41
35188,2010/04/16,137,2,4154,2014/03/31,1.41
35189,2008/09/01,222,6,9198,2014/03/31,0.636760165
35190,2012/07/10,215,4,7278,2014/03/31,0.8047210770000001
35191,2011/06/04,116,8,7021,2014/03/31,0.8340962829999999
35192,2012/09/11,100,6,12954,2014/03/31,0.45203875299999996
35193,2006/10/24,233,4,6951,2014/03/31,0.8423751979999999
35194,2011/11/29,387,6,8348,2014/03/31,0.701383565
35195,2011/12/12,46,14,6852,2014/03/31,0.8545125509999999
35196,2011/09/28,41,8,9268,2014/03/31,0.631742555
35197,2010/01/20,429,6,12546,2014/03/31,0.46666666700000003
35198,2008/02/27,52,9,9867,2014/03/31,0.593363738
35199,2011/08/14,208,9,7777,2014/03/31,0.752822425
35200,2006/04/15,280,4,7642,2014/03/31,0.7660690920000001
35201,2007/01/10,103,9,9357,2014/03/31,0.625633216
35202,2009/04/27,3,4,7628,2014/03/31,0.7673990559999999
35203,2007/09/06,12,4,9375,2014/03/31,0.6243871999999999
35204,2005/09/04,12,8,6937,2014/03/31,0.843791264
35205,2010/06/26,13,12,10376,2014/03/31,0.564062259
35206,2012/05/21,549,8,7432,2014/03/31,0.7875
35207,2008/11/10,230,4,7283,2014/03/31,0.8036029109999999
35208,2007/06/28,488,5,7026,2014/03/31,0.832977512
35209,2011/11/07,33,5,8947,2014/03/31,0.654044931
35210,2012/08/19,209,4,4930,2014/03/31,1.186685598
35211,2012/09/07,151,9,7331,2014/03/31,0.797942982
35212,2008/04/26,112,11,13444,2014/03/31,0.43511454899999996
35213,2009/04/21,304,5,14020,2014/03/31,0.417227532
35214,2007/07/15,60,7,7198,2014/03/31,0.812635454
35215,2012/09/07,33,9,9628,2014/03/31,0.607509348
35216,2007/07/06,136,4,6179,2014/03/31,0.94658359
35217,2012/09/20,347,4,9983,2014/03/31,0.5858759889999999
35218,2010/11/23,92,7,8751,2014/03/31,0.668289338
35219,2010/02/04,531,3,9352,2014/03/31,0.625320787
35220,2011/11/29,27,4,8397,2014/03/31,0.696376087
35221,2011/10/16,85,6,8798,2014/03/31,0.6646192320000001
35222,2010/07/11,112,5,6772,2014/03/31,0.863393385
35223,2007/05/14,138,5,8918,2014/03/31,0.65560776
35224,2009/08/11,37,5,11086,2014/03/31,0.527378676
35225,2009/08/11,37,5,11086,2014/03/31,0.527378676
35226,2012/08/04,149,4,9643,2014/03/31,0.6062926479999999
35227,2005/07/12,122,9,9355,2014/03/31,0.624912881
35228,2012/05/28,230,5,7260,2014/03/31,0.8051721759999999
35229,2005/06/04,581,6,7368,2014/03/31,0.79334962
35230,2012/08/23,91,8,10629,2014/03/31,0.549917208
35231,2012/03/20,59,10,7964,2014/03/31,0.733933953
35232,2012/12/31,206,6,8329,2014/03/31,0.7016748709999999
35233,2005/10/18,231,7,8581,2014/03/31,0.680994057
35234,2010/12/14,4,7,6577,2014/03/31,0.888471948
35235,2009/07/14,295,8,7186,2014/03/31,0.813099082
35236,2009/08/29,26,8,12459,2014/03/31,0.46897022200000005
35237,2011/12/25,278,8,9466,2014/03/31,0.617251215
35238,2012/07/03,308,7,6840,2014/03/31,0.8542032159999999
35239,2012/11/09,172,9,7525,2014/03/31,0.776402658
35240,2006/11/01,261,4,8161,2014/03/31,0.71589266
35241,2012/07/10,190,4,11606,2014/03/31,0.503383595
